comarca,date,year,agro_year,p_minus_et0_daily,cum_p_minus_et0
Alt Camp,2016-01-01,2016,2016,-0.1762758195400238,-9.8391650064538
Alt Camp,2016-01-02,2016,2016,-1.4944503009319305,-11.333615307385731
Alt Camp,2016-01-03,2016,2016,0.2425833344459536,-11.091031972939778
Alt Camp,2016-01-04,2016,2016,2.8442968130111694,-8.246735159928608
Alt Camp,2016-01-05,2016,2016,-1.704877495765686,-9.951612655694294
Alt Camp,2016-01-06,2016,2016,-1.9684127916892369,-11.920025447383532
Alt Camp,2016-01-07,2016,2016,-1.5987825791041057,-13.518808026487637
Alt Camp,2016-01-08,2016,2016,-1.3434503674507141,-14.862258393938351
Alt Camp,2016-01-09,2016,2016,-1.0394437809785209,-15.901702174916872
Alt Camp,2016-01-10,2016,2016,-1.691214899222056,-17.592917074138928
Alt Camp,2016-01-11,2016,2016,-2.093252122402191,-19.68616919654112
Alt Camp,2016-01-12,2016,2016,-2.5277435779571533,-22.213912774498272
Alt Camp,2016-01-13,2016,2016,-1.2152848641077678,-23.42919763860604
Alt Camp,2016-01-14,2016,2016,-0.4679468870162966,-23.897144525622338
Alt Camp,2016-01-15,2016,2016,-1.9753719568252563,-25.872516482447594
Alt Camp,2016-01-16,2016,2016,-2.6015958388646445,-28.474112321312237
Alt Camp,2016-01-17,2016,2016,-1.0897590319315593,-29.563871353243798
Alt Camp,2016-01-18,2016,2016,-0.7426472504933674,-30.306518603737164
Alt Camp,2016-01-19,2016,2016,-1.058113803466161,-31.364632407203324
Alt Camp,2016-01-20,2016,2016,-1.1459469199180603,-32.510579327121384
Alt Camp,2016-01-21,2016,2016,-0.9852207203706106,-33.495800047492
Alt Camp,2016-01-22,2016,2016,-0.8510966797669729,-34.34689672725897
Alt Camp,2016-01-23,2016,2016,-1.052601804335912,-35.39949853159488
Alt Camp,2016-01-24,2016,2016,-0.7304312692334256,-36.12992980082831
Alt Camp,2016-01-25,2016,2016,-0.7228116020560266,-36.852741402884334
Alt Camp,2016-01-26,2016,2016,-0.8850712447116773,-37.73781264759601
Alt Camp,2016-01-27,2016,2016,-0.9951328138510386,-38.73294546144705
Alt Camp,2016-01-28,2016,2016,-1.0731810728708904,-39.80612653431794
Alt Camp,2016-01-29,2016,2016,-0.851096178094546,-40.657222712412484
Alt Camp,2016-01-30,2016,2016,-1.3221645752588909,-41.97938728767138
Alt Camp,2016-01-31,2016,2016,-1.6883567770322163,-43.66774406470359
Alt Camp,2016-02-01,2016,2016,-1.4287161231040957,-45.096460187807686
Alt Camp,2016-02-02,2016,2016,-1.148418923219045,-46.244879111026734
Alt Camp,2016-02-03,2016,2016,-2.138917088508606,-48.38379619953534
Alt Camp,2016-02-04,2016,2016,-1.9284454981486003,-50.31224169768394
Alt Camp,2016-02-05,2016,2016,-1.7151344815889995,-52.02737617927294
Alt Camp,2016-02-06,2016,2016,-0.8999993937710922,-52.92737557304403
Alt Camp,2016-02-07,2016,2016,3.234018206596375,-49.69335736644766
Alt Camp,2016-02-08,2016,2016,-2.356650710105896,-52.05000807655355
Alt Camp,2016-02-09,2016,2016,-2.720448778321346,-54.7704568548749
Alt Camp,2016-02-10,2016,2016,-0.9887530406316122,-55.75920989550651
Alt Camp,2016-02-11,2016,2016,3.458601832389832,-52.30060806311668
Alt Camp,2016-02-12,2016,2016,1.8708665668964384,-50.42974149622024
Alt Camp,2016-02-13,2016,2016,1.5552158753077192,-48.87452562091252
Alt Camp,2016-02-14,2016,2016,-1.458706974983215,-50.33323259589574
Alt Camp,2016-02-15,2016,2016,-2.6865296537677446,-53.01976224966348
Alt Camp,2016-02-16,2016,2016,-2.41518501440684,-55.434947264070324
Alt Camp,2016-02-17,2016,2016,-1.7939038674036665,-57.22885113147399
Alt Camp,2016-02-18,2016,2016,-1.5031642957280078,-58.73201542720199
Alt Camp,2016-02-19,2016,2016,-1.7378892103830974,-60.469904637585095
Alt Camp,2016-02-20,2016,2016,-2.065736254056295,-62.535640891641386
Alt Camp,2016-02-21,2016,2016,-2.194405257701874,-64.73004614934327
Alt Camp,2016-02-22,2016,2016,-1.1522710124651594,-65.88231716180842
Alt Camp,2016-02-23,2016,2016,-2.823683420817057,-68.70600058262548
Alt Camp,2016-02-24,2016,2016,-2.03747167189916,-70.74347225452463
Alt Camp,2016-02-25,2016,2016,-2.0220101674397783,-72.76548242196442
Alt Camp,2016-02-26,2016,2016,-0.5162767767906189,-73.28175919875504
Alt Camp,2016-02-27,2016,2016,26.25573084751765,-47.026028351237386
Alt Camp,2016-02-28,2016,2016,4.915738423665364,-42.11028992757202
Alt Camp,2016-02-29,2016,2016,-3.1508013010025024,-45.26109122857452
Alt Camp,2016-03-01,2016,2016,-3.019133687019348,-48.28022491559387
Alt Camp,2016-03-02,2016,2016,-3.562187115351359,-51.84241203094523
Alt Camp,2016-03-03,2016,2016,-3.50124724706014,-55.34365927800537
Alt Camp,2016-03-04,2016,2016,-1.4698496460914612,-56.81350892409683
Alt Camp,2016-03-05,2016,2016,-3.393208513657252,-60.20671743775409
Alt Camp,2016-03-06,2016,2016,-2.7714462677637735,-62.97816370551786
Alt Camp,2016-03-07,2016,2016,-1.3814710080623627,-64.35963471358022
Alt Camp,2016-03-08,2016,2016,0.0311240553855896,-64.32851065819463
Alt Camp,2016-03-09,2016,2016,0.44494150082270334,-63.88356915737193
Alt Camp,2016-03-10,2016,2016,-2.548078695933024,-66.43164785330495
Alt Camp,2016-03-11,2016,2016,-2.586372137069702,-69.01801999037465
Alt Camp,2016-03-12,2016,2016,-2.471656560897827,-71.48967655127248
Alt Camp,2016-03-13,2016,2016,-2.4740860064824424,-73.96376255775492
Alt Camp,2016-03-14,2016,2016,1.951260010401408,-72.01250254735352
Alt Camp,2016-03-15,2016,2016,11.482970158259073,-60.52953238909444
Alt Camp,2016-03-16,2016,2016,4.073872923851013,-56.45565946524343
Alt Camp,2016-03-17,2016,2016,-0.9834411938985189,-57.43910065914195
Alt Camp,2016-03-18,2016,2016,-0.0813794732093811,-57.52048013235133
Alt Camp,2016-03-19,2016,2016,6.061404367287953,-51.459075765063375
Alt Camp,2016-03-20,2016,2016,4.950103620688121,-46.50897214437526
Alt Camp,2016-03-21,2016,2016,2.868658661842346,-43.64031348253291
Alt Camp,2016-03-22,2016,2016,-2.4833658890177808,-46.123679371550686
Alt Camp,2016-03-23,2016,2016,-3.862250804901123,-49.98593017645181
Alt Camp,2016-03-24,2016,2016,-3.3097906907399497,-53.29572086719176
Alt Camp,2016-03-25,2016,2016,-2.346662708868583,-55.64238357606035
Alt Camp,2016-03-26,2016,2016,-2.6919583082199097,-58.334341884280256
Alt Camp,2016-03-27,2016,2016,-3.520279804865519,-61.85462168914577
Alt Camp,2016-03-28,2016,2016,-2.836215171962977,-64.69083686110875
Alt Camp,2016-03-29,2016,2016,-3.200796445210775,-67.89163330631952
Alt Camp,2016-03-30,2016,2016,-3.2014323075612388,-71.09306561388077
Alt Camp,2016-03-31,2016,2016,-4.268248747413357,-75.36131436129412
Alt Camp,2016-04-01,2016,2016,4.808028360207876,-70.55328600108625
Alt Camp,2016-04-02,2016,2016,-2.4560037987927594,-73.009289799879
Alt Camp,2016-04-03,2016,2016,-2.646068905790647,-75.65535870566966
Alt Camp,2016-04-04,2016,2016,9.686348279317219,-65.96901042635243
Alt Camp,2016-04-05,2016,2016,23.489815274874367,-42.479195151478066
Alt Camp,2016-04-06,2016,2016,-3.4830515384674072,-45.962246689945474
Alt Camp,2016-04-07,2016,2016,-3.829311609268189,-49.79155829921366
Alt Camp,2016-04-08,2016,2016,-2.9916589260101323,-52.783217225223794
Alt Camp,2016-04-09,2016,2016,-4.094915986061096,-56.87813321128489
Alt Camp,2016-04-10,2016,2016,-2.730557550986608,-59.6086907622715
Alt Camp,2016-04-11,2016,2016,-2.216716448465983,-61.82540721073748
Alt Camp,2016-04-12,2016,2016,-2.909146249294281,-64.73455346003176
Alt Camp,2016-04-13,2016,2016,-4.3093117500344915,-69.04386521006626
Alt Camp,2016-04-14,2016,2016,-3.8460484743118286,-72.88991368437809
Alt Camp,2016-04-15,2016,2016,-3.460541080062588,-76.35045476444067
Alt Camp,2016-04-16,2016,2016,-3.2294898033142094,-79.57994456775488
Alt Camp,2016-04-17,2016,2016,-4.04287392894427,-83.62281849669915
Alt Camp,2016-04-18,2016,2016,-3.3818342356632156,-87.00465273236236
Alt Camp,2016-04-19,2016,2016,-3.36587447176377,-90.37052720412613
Alt Camp,2016-04-20,2016,2016,-1.738784591356913,-92.10931179548305
Alt Camp,2016-04-21,2016,2016,6.278903881708782,-85.83040791377427
Alt Camp,2016-04-22,2016,2016,1.1909460624059043,-84.63946185136837
Alt Camp,2016-04-23,2016,2016,-3.998443794747194,-88.63790564611556
Alt Camp,2016-04-24,2016,2016,-3.6447877238194146,-92.28269336993498
Alt Camp,2016-04-25,2016,2016,-3.5884454548358917,-95.87113882477087
Alt Camp,2016-04-26,2016,2016,-4.039055430640777,-99.91019425541164
Alt Camp,2016-04-27,2016,2016,3.9878110885620117,-95.92238316684963
Alt Camp,2016-04-28,2016,2016,5.703169842561086,-90.21921332428855
Alt Camp,2016-04-29,2016,2016,-3.235977465907733,-93.45519079019627
Alt Camp,2016-04-30,2016,2016,0.27348319689432854,-93.18170759330195
Alt Camp,2016-05-01,2016,2016,-5.612837553024292,-98.79454514632624
Alt Camp,2016-05-02,2016,2016,-5.349101384480794,-104.14364653080703
Alt Camp,2016-05-03,2016,2016,-4.390369415283203,-108.53401594609024
Alt Camp,2016-05-04,2016,2016,-4.215703090031941,-112.74971903612217
Alt Camp,2016-05-05,2016,2016,-3.921523571014404,-116.67124260713658
Alt Camp,2016-05-06,2016,2016,-2.57903990149498,-119.25028250863156
Alt Camp,2016-05-07,2016,2016,-3.153901110092799,-122.40418361872436
Alt Camp,2016-05-08,2016,2016,2.251757284005483,-120.15242633471888
Alt Camp,2016-05-09,2016,2016,12.662929395834604,-107.48949693888427
Alt Camp,2016-05-10,2016,2016,1.9880211353302002,-105.50147580355407
Alt Camp,2016-05-11,2016,2016,-1.9960840940475464,-107.49755989760162
Alt Camp,2016-05-12,2016,2016,-3.092370589574178,-110.58993048717579
Alt Camp,2016-05-13,2016,2016,-4.370389136175315,-114.96031962335111
Alt Camp,2016-05-14,2016,2016,-4.357670620083809,-119.31799024343492
Alt Camp,2016-05-15,2016,2016,-3.9613165693978467,-123.27930681283277
Alt Camp,2016-05-16,2016,2016,-4.121490154415369,-127.40079696724814
Alt Camp,2016-05-17,2016,2016,-3.04970126102368,-130.4504982282718
Alt Camp,2016-05-18,2016,2016,-3.496818532546362,-133.94731676081818
Alt Camp,2016-05-19,2016,2016,-5.415153006712596,-139.36246976753077
Alt Camp,2016-05-20,2016,2016,-4.552023217082024,-143.9144929846128
Alt Camp,2016-05-21,2016,2016,-4.456711371739705,-148.3712043563525
Alt Camp,2016-05-22,2016,2016,1.1063476403554278,-147.26485671599707
Alt Camp,2016-05-23,2016,2016,-5.4727217356363935,-152.73757845163348
Alt Camp,2016-05-24,2016,2016,-3.6278315782546997,-156.36541002988818
Alt Camp,2016-05-25,2016,2016,-3.4687321980794272,-159.8341422279676
Alt Camp,2016-05-26,2016,2016,-4.276794403791428,-164.11093663175902
Alt Camp,2016-05-27,2016,2016,-4.631442387898763,-168.7423790196578
Alt Camp,2016-05-28,2016,2016,0.15206329027811627,-168.59031572937968
Alt Camp,2016-05-29,2016,2016,-6.13317354520162,-174.72348927458128
Alt Camp,2016-05-30,2016,2016,-4.373532791932424,-179.09702206651372
Alt Camp,2016-05-31,2016,2016,-4.877772392084201,-183.97479445859793
Alt Camp,2016-06-01,2016,2016,-5.298882319281498,-189.27367677787942
Alt Camp,2016-06-02,2016,2016,-4.902446031570435,-194.17612280944985
Alt Camp,2016-06-03,2016,2016,-4.58984962788721,-198.76597243733707
Alt Camp,2016-06-04,2016,2016,-3.5207643210887913,-202.28673675842586
Alt Camp,2016-06-05,2016,2016,-4.014810472726822,-206.30154723115268
Alt Camp,2016-06-06,2016,2016,-4.542055352901419,-210.84360258405408
Alt Camp,2016-06-07,2016,2016,-4.905942872166634,-215.74954545622072
Alt Camp,2016-06-08,2016,2016,-5.163393617918095,-220.91293907413882
Alt Camp,2016-06-09,2016,2016,-5.29242213567098,-226.2053612098098
Alt Camp,2016-06-10,2016,2016,-5.253657596185803,-231.4590188059956
Alt Camp,2016-06-11,2016,2016,-3.762374053398768,-235.22139285939437
Alt Camp,2016-06-12,2016,2016,-5.275882861266534,-240.4972757206609
Alt Camp,2016-06-13,2016,2016,-7.005272388458252,-247.50254810911915
Alt Camp,2016-06-14,2016,2016,-7.850844211876392,-255.35339232099554
Alt Camp,2016-06-15,2016,2016,-0.3768283526102696,-255.73022067360583
Alt Camp,2016-06-16,2016,2016,-6.385733678936958,-262.11595435254276
Alt Camp,2016-06-17,2016,2016,-4.758617182572683,-266.8745715351155
Alt Camp,2016-06-18,2016,2016,0.38422640164693167,-266.4903451334685
Alt Camp,2016-06-19,2016,2016,-5.769857247670491,-272.26020238113904
Alt Camp,2016-06-20,2016,2016,-5.336320241292317,-277.59652262243134
Alt Camp,2016-06-21,2016,2016,-5.293435608347258,-282.8899582307786
Alt Camp,2016-06-22,2016,2016,-5.927058219909668,-288.81701645068824
Alt Camp,2016-06-23,2016,2016,-6.269059260686238,-295.0860757113745
Alt Camp,2016-06-24,2016,2016,-5.797725756963094,-300.8838014683376
Alt Camp,2016-06-25,2016,2016,-5.242413401603699,-306.1262148699413
Alt Camp,2016-06-26,2016,2016,-5.242882725472252,-311.36909759541356
Alt Camp,2016-06-27,2016,2016,-5.678581317265828,-317.0476789126794
Alt Camp,2016-06-28,2016,2016,-5.234860022862752,-322.2825389355421
Alt Camp,2016-06-29,2016,2016,-5.195912440617879,-327.47845137616
Alt Camp,2016-06-30,2016,2016,-3.5814209381739293,-331.0598723143339
Alt Camp,2016-07-01,2016,2016,-5.681759198506673,-336.7416315128406
Alt Camp,2016-07-02,2016,2016,-4.5939890419443445,-341.33562055478495
Alt Camp,2016-07-03,2016,2016,-5.5760678965598345,-346.9116884513448
Alt Camp,2016-07-04,2016,2016,-5.762067317962647,-352.67375576930743
Alt Camp,2016-07-05,2016,2016,-2.9184028878808026,-355.59215865718824
Alt Camp,2016-07-06,2016,2016,-6.056581411510706,-361.64874006869894
Alt Camp,2016-07-07,2016,2016,-5.073477357625961,-366.7222174263249
Alt Camp,2016-07-08,2016,2016,-1.2833582560221353,-368.00557568234706
Alt Camp,2016-07-09,2016,2016,-5.977486439049244,-373.9830621213963
Alt Camp,2016-07-10,2016,2016,-5.871731700996558,-379.8547938223928
Alt Camp,2016-07-11,2016,2016,-5.061161085963249,-384.91595490835607
Alt Camp,2016-07-12,2016,2016,-2.8201251427332563,-387.73608005108935
Alt Camp,2016-07-13,2016,2016,-4.932706991831462,-392.6687870429208
Alt Camp,2016-07-14,2016,2016,-5.189110845327377,-397.8578978882482
Alt Camp,2016-07-15,2016,2016,-5.066987345616022,-402.9248852338642
Alt Camp,2016-07-16,2016,2016,-5.330391565958659,-408.25527679982287
Alt Camp,2016-07-17,2016,2016,-5.739359537760417,-413.9946363375833
Alt Camp,2016-07-18,2016,2016,-5.622865676879883,-419.6175020144632
Alt Camp,2016-07-19,2016,2016,-5.805811325709025,-425.4233133401722
Alt Camp,2016-07-20,2016,2016,-4.791875938574473,-430.21518927874666
Alt Camp,2016-07-21,2016,2016,-5.301732063293457,-435.5169213420401
Alt Camp,2016-07-22,2016,2016,9.168820460637413,-426.34810088140273
Alt Camp,2016-07-23,2016,2016,-5.362004426618419,-431.7101053080211
Alt Camp,2016-07-24,2016,2016,-5.485681533813477,-437.1957868418346
Alt Camp,2016-07-25,2016,2016,-5.679018656412761,-442.8748054982474
Alt Camp,2016-07-26,2016,2016,-5.3349080085754395,-448.2097135068228
Alt Camp,2016-07-27,2016,2016,-4.435798481106758,-452.6455119879296
Alt Camp,2016-07-28,2016,2016,-5.3653789299229775,-458.0108909178525
Alt Camp,2016-07-29,2016,2016,-5.2856670034428435,-463.2965579212954
Alt Camp,2016-07-30,2016,2016,-5.378798246383667,-468.67535616767907
Alt Camp,2016-07-31,2016,2016,-5.081590880950292,-473.75694704862934
Alt Camp,2016-08-01,2016,2016,-6.176647561291854,-479.9335946099212
Alt Camp,2016-08-02,2016,2016,-5.734131822983423,-485.6677264329046
Alt Camp,2016-08-03,2016,2016,-5.311095237731934,-490.97882167063653
Alt Camp,2016-08-04,2016,2016,-5.519724518681566,-496.4985461893181
Alt Camp,2016-08-05,2016,2016,-5.569421137372653,-502.0679673266908
Alt Camp,2016-08-06,2016,2016,-5.375443776448567,-507.44341110313934
Alt Camp,2016-08-07,2016,2016,-5.1652030150095625,-512.6086141181489
Alt Camp,2016-08-08,2016,2016,-6.090951999028524,-518.6995661171774
Alt Camp,2016-08-09,2016,2016,0.7464998563130694,-517.9530662608644
Alt Camp,2016-08-10,2016,2016,-4.302098893870911,-522.2551651547352
Alt Camp,2016-08-11,2016,2016,-5.070986590658626,-527.3261517453939
Alt Camp,2016-08-12,2016,2016,-4.661020914713542,-531.9871726601074
Alt Camp,2016-08-13,2016,2016,-4.692481016119321,-536.6796536762267
Alt Camp,2016-08-14,2016,2016,-4.834388097127278,-541.514041773354
Alt Camp,2016-08-15,2016,2016,-5.055631875991821,-546.5696736493459
Alt Camp,2016-08-16,2016,2016,-3.3210963557163877,-549.8907700050622
Alt Camp,2016-08-17,2016,2016,-3.372710684935252,-553.2634806899974
Alt Camp,2016-08-18,2016,2016,-1.7584984302520752,-555.0219791202495
Alt Camp,2016-08-19,2016,2016,-4.465458460152149,-559.4874375804017
Alt Camp,2016-08-20,2016,2016,1.9152032931645713,-557.5722342872372
Alt Camp,2016-08-21,2016,2016,-5.311297142878175,-562.8835314301153
Alt Camp,2016-08-22,2016,2016,-4.353436289355159,-567.2369677194705
Alt Camp,2016-08-23,2016,2016,-4.807383378346761,-572.0443510978172
Alt Camp,2016-08-24,2016,2016,-5.09503968556722,-577.1393907833844
Alt Camp,2016-08-25,2016,2016,-5.085107803344727,-582.2244985867292
Alt Camp,2016-08-26,2016,2016,-4.7204353014628095,-586.9449338881919
Alt Camp,2016-08-27,2016,2016,-4.442842165629069,-591.3877760538211
Alt Camp,2016-08-28,2016,2016,-3.970946626737714,-595.3587226805588
Alt Camp,2016-08-29,2016,2016,0.6305524508158364,-594.7281702297429
Alt Camp,2016-08-30,2016,2016,-2.847022195657095,-597.5751924254
Alt Camp,2016-08-31,2016,2016,-1.840186635653178,-599.4153790610532
Alt Camp,2016-09-01,2016,2016,-4.296819102639954,-603.7121981636932
Alt Camp,2016-09-02,2016,2016,-4.238302248219648,-607.9505004119128
Alt Camp,2016-09-03,2016,2016,-4.400559504826864,-612.3510599167397
Alt Camp,2016-09-04,2016,2016,-4.359796206156413,-616.7108561228961
Alt Camp,2016-09-05,2016,2016,-4.574326117833455,-621.2851822407296
Alt Camp,2016-09-06,2016,2016,-4.69990078608195,-625.9850830268115
Alt Camp,2016-09-07,2016,2016,-4.297163483376305,-630.2822465101877
Alt Camp,2016-09-08,2016,2016,-2.473522275686264,-632.755768785874
Alt Camp,2016-09-09,2016,2016,8.495563626289368,-624.2602051595848
Alt Camp,2016-09-10,2016,2016,-0.6505089203516641,-624.9107140799364
Alt Camp,2016-09-11,2016,2016,-3.2143657828370733,-628.1250798627734
Alt Camp,2016-09-12,2016,2016,-3.4984307593355575,-631.623510622109
Alt Camp,2016-09-13,2016,2016,16.252378225326538,-615.3711323967825
Alt Camp,2016-09-14,2016,2016,2.45142138004303,-612.9197110167395
Alt Camp,2016-09-15,2016,2016,-3.107499678929647,-616.027210695669
Alt Camp,2016-09-16,2016,2016,-3.969237049420675,-619.9964477450898
Alt Camp,2016-09-17,2016,2016,-1.6180645897984507,-621.6145123348882
Alt Camp,2016-09-18,2016,2016,-3.4670851696282625,-625.0815975045165
Alt Camp,2016-09-19,2016,2016,-3.956426064173381,-629.0380235686898
Alt Camp,2016-09-20,2016,2016,-2.3036471406618753,-631.3416707093518
Alt Camp,2016-09-21,2016,2016,-3.3338487756748996,-634.6755194850266
Alt Camp,2016-09-22,2016,2016,-2.1492042938868203,-636.8247237789135
Alt Camp,2016-09-23,2016,2016,7.7258295218149815,-629.0988942570984
Alt Camp,2016-09-24,2016,2016,-0.5716675122578936,-629.6705617693564
Alt Camp,2016-09-25,2016,2016,7.546170433362322,-622.124391335994
Alt Camp,2016-09-26,2016,2016,-0.8799697558085127,-623.0043610918026
Alt Camp,2016-09-27,2016,2016,1.3568840225537615,-621.6474770692488
Alt Camp,2016-09-28,2016,2016,-3.117500886321068,-624.7649779555699
Alt Camp,2016-09-29,2016,2016,-2.674144705136617,-627.4391226607065
Alt Camp,2016-09-30,2016,2016,-2.5278028454631567,-629.9669255061697
Alt Camp,2016-10-01,2016,2017,-2.4988853503018618,-2.4988853503018618
Alt Camp,2016-10-02,2016,2017,2.7357847094535828,0.236899359151721
Alt Camp,2016-10-03,2016,2017,-0.8206995725631714,-0.5838002134114504
Alt Camp,2016-10-04,2016,2017,-2.0366145273049674,-2.620414740716418
Alt Camp,2016-10-05,2016,2017,-2.3504901727040606,-4.970904913420478
Alt Camp,2016-10-06,2016,2017,2.3769480983416242,-2.593956815078854
Alt Camp,2016-10-07,2016,2017,-2.1810296618690095,-4.774986476947864
Alt Camp,2016-10-08,2016,2017,-1.5395789245764422,-6.314565401524305
Alt Camp,2016-10-09,2016,2017,0.7704312403996785,-5.544134161124627
Alt Camp,2016-10-10,2016,2017,1.0928478240966797,-4.451286337027947
Alt Camp,2016-10-11,2016,2017,-2.0096114228169126,-6.46089775984486
Alt Camp,2016-10-12,2016,2017,17.012102762858074,10.551205003013214
Alt Camp,2016-10-13,2016,2017,13.192027946313223,23.743232949326437
Alt Camp,2016-10-14,2016,2017,-0.5984699130058295,23.144763036320608
Alt Camp,2016-10-15,2016,2017,-2.106053670247396,21.038709366073213
Alt Camp,2016-10-16,2016,2017,-1.889114155123631,19.14959521094958
Alt Camp,2016-10-17,2016,2017,-0.5981632073720295,18.551432003577553
Alt Camp,2016-10-18,2016,2017,-1.1952647765477495,17.3561672270298
